编号,名称,属性,标准图片,闪光图片,问题标记
#0923,巴布土拨,属性：电/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/923.png,待检查
#0924,一对鼠,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/924.png,待检查
#0925,一家鼠,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/925.png,待检查
#0926,狗仔包,属性：妖精,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/926.png,待检查
#0927,麻花犬,属性：妖精,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/927.png,待检查
#0928,迷你芙,属性：草/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/928.png,待检查
#0929,奥利纽,属性：草/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/929.png,待检查
#0930,奥利瓦,属性：草/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/930.png,待检查
#0931,怒鹦哥,属性：一般/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/931.png,待检查
#0932,盐石宝,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/932.png,待检查
#0933,盐石垒,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/933.png,待检查
#0934,盐石巨灵,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/934.png,待检查
#0935,炭小侍,属性：火,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/935.png,待检查
#0936,红莲铠骑,属性：火/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/936.png,待检查
#0937,苍炎刃鬼,属性：火/幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/937.png,待检查
#0938,光蚪仔,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/938.png,待检查
#0939,电肚蛙,属性：电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/939.png,待检查
#0940,电海燕,属性：电/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/940.png,待检查
#0941,大电海燕,属性：电/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/941.png,待检查
#0942,偶叫獒,属性：恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/942.png,待检查
#0943,獒教父,属性：恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/943.png,待检查
#0944,滋汁鼹,属性：毒/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/944.png,待检查
#0945,涂标客,属性：毒/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/945.png,待检查
#0946,纳噬草,属性：草/幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/946.png,待检查
#0947,怖纳噬草,属性：草/幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/947.png,待检查
#0948,原野水母,属性：地面/草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/948.png,待检查
#0949,陆地水母,属性：地面/草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/949.png,待检查
#0950,毛崖蟹,属性：岩石,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/950.png,待检查
#0951,热辣娃,属性：草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/951.png,待检查
#0952,狠辣椒,属性：草/火,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/952.png,待检查
#0953,虫滚泥,属性：虫,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/953.png,待检查
#0954,虫甲圣,属性：虫/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/954.png,待检查
#0955,飘飘雏,属性：超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/955.png,待检查
#0956,超能艳鸵,属性：超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/956.png,待检查
#0957,小锻匠,属性：妖精/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/957.png,待检查
#0958,巧锻匠,属性：妖精/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/958.png,待检查
#0959,巨锻匠,属性：妖精/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/959.png,待检查
#0960,海地鼠,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/960.png,待检查
#0961,三海地鼠,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/961.png,待检查
#0962,下石鸟,属性：飞行/恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/962.png,待检查
#0963,波普海豚,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/963.png,待检查
#0964,海豚侠,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/964.png,待检查
#0965,噗隆隆,属性：钢/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/965.png,待检查
#0966,普隆隆姆,属性：钢/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/966.png,待检查
#0967,摩托蜥,属性：龙/一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/967.png,待检查
#0968,拖拖蚓,属性：钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/968.png,待检查
#0969,晶光芽,属性：岩石/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/969.png,待检查
#0970,晶光花,属性：岩石/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/970.png,待检查
#0971,墓仔狗,属性：幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/971.png,待检查
#0972,墓扬犬,属性：幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/972.png,待检查
#0973,缠红鹤,属性：飞行/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/973.png,待检查
#0974,走鲸,属性：冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/974.png,待检查
#0975,浩大鲸,属性：冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/975.png,待检查
#0976,轻身鳕,属性：水/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/976.png,待检查
#0977,吃吼霸,属性：水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/977.png,待检查
#0978,米立龙,属性：龙/水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/978.png,待检查
#0979,弃世猴,属性：格斗/幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/979.png,待检查
#0980,土王,属性：毒/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/980.png,待检查
#0981,奇麒麟,属性：一般/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/981.png,待检查
#0982,土龙节节,属性：一般,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/982.png,待检查
#0983,仆刀将军,属性：恶/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/983.png,待检查
#0984,雄伟牙,属性：地面/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/984.png,待检查
#0985,吼叫尾,属性：妖精/超能力,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/985.png,待检查
#0986,猛恶菇,属性：草/恶,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/986.png,待检查
#0987,振翼发,属性：幽灵/妖精,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/987.png,待检查
#0988,爬地翅,属性：虫/格斗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/988.png,待检查
#0989,沙铁皮,属性：电/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/989.png,待检查
#0990,铁辙迹,属性：地面/钢,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/990.png,待检查
#0991,铁包袱,属性：冰/水,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/991.png,待检查
#0992,铁臂膀,属性：格斗/电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/992.png,待检查
#0993,铁脖颈,属性：恶/飞行,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/993.png,待检查
#0994,铁毒蛾,属性：火/毒,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/994.png,待检查
#0995,铁荆棘,属性：岩石/电,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/995.png,待检查
#0996,凉脊龙,属性：龙/冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/996.png,待检查
#0997,冻脊龙,属性：龙/冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/997.png,待检查
#0998,戟脊龙,属性：龙/冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/998.png,待检查
#0999,索财灵,属性：幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/999.png,待检查
#1000,赛富豪,属性：钢/幽灵,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/1000.png,待检查
#1001,古简蜗,属性：恶/草,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/1001.png,待检查
#1002,古剑豹,属性：恶/冰,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/1002.png,待检查
#1003,古鼎鹿,属性：恶/地面,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/1003.png,待检查
#1004,古玉鱼,属性：恶/火,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/1004.png,待检查
